Gene_ID,ODB7_OG_ID
TC012903,EOG72K7FF
TC015385,EOG72K7FG
TC001419,EOG72K7FK
TC001430,EOG72K7FK
TC012243,EOG72K7FK
TC014238,EOG72K7FM
TC004622,EOG72K7FN
TC001036,EOG72K7FP
TC008188,EOG72K7FX
TC000635,EOG72K7G0
TC000835,EOG72K7G2
TC000545,EOG72K7G3
TC000546,EOG72K7G3
TC000547,EOG72K7G3
TC001023,EOG72K7G3
TC003999,EOG72K7G4
TC016004,EOG72K7G4
TC009511,EOG72K7G7
TC006677,EOG72K7G8
TC007062,EOG72K7GF
TC010317,EOG72K7GJ
TC010130,EOG72K7GK
TC014666,EOG72K7GM
TC012623,EOG72K7GQ
TC009144,EOG72K7GR
TC014763,EOG72K7GT
TC010478,EOG72K7GW
TC001819,EOG72K7HK
TC030705,EOG72K7HX
TC009398,EOG72K7JD
TC002572,EOG72P3P0
TC002573,EOG72P3P0
TC014944,EOG72P3P1
TC014945,EOG72P3P1
TC014516,EOG72P3P3
TC007758,EOG72P3P4
TC000035,EOG72P3P6
TC002250,EOG72P3P6
TC003879,EOG72P3P6
TC005724,EOG72P3P6
TC006961,EOG72P3P6
TC006963,EOG72P3P6
TC004792,EOG72P3P7
TC014245,EOG72P3P9
TC008472,EOG72P3PB
TC009196,EOG72P3PD
TC002289,EOG72P3PG
TC006751,EOG72P3PH
TC002957,EOG72P3PJ
TC008881,EOG72P3PP
TC008826,EOG72P3PR
TC009497,EOG72P3PR
TC014931,EOG72P3PR
TC007854,EOG72P3PZ
TC002216,EOG72P3Q0
TC013945,EOG72P3Q0
TC001954,EOG72P3Q1
TC001957,EOG72P3Q1
TC001958,EOG72P3Q1
TC002171,EOG72P3Q1
TC008864,EOG72P3Q1
TC008848,EOG72P3Q2
TC002405,EOG72P3Q3
TC000028,EOG72P3Q5
TC003839,EOG72P3Q7
TC003840,EOG72P3Q7
TC001379,EOG72P3Q9
TC012787,EOG72P3QB
TC011929,EOG72P3QC
TC030603,EOG72P3QD
TC000424,EOG72P3QF
TC002441,EOG72P3QK
TC015687,EOG72P3QN
TC006678,EOG72P3QR
TC004131,EOG72P3QS
TC014362,EOG72P3QS
TC001492,EOG72P3R6
TC014852,EOG72P3R6
TC016148,EOG72P3R6
TC000198,EOG72P3RC
TC006930,EOG72P3RC
TC006935,EOG72P3RC
TC010717,EOG72P3SS
TC004983,EOG72RZX0
TC000606,EOG72RZX2
TC011362,EOG72RZX3
TC012117,EOG72RZX4
TC006719,EOG72RZX5
TC012427,EOG72RZX6
TC012428,EOG72RZX6
TC000981,EOG72RZX7
TC000227,EOG72RZX8
TC004777,EOG72RZX8
TC014369,EOG72RZX8
TC011371,EOG72RZXC
TC001061,EOG72RZXG
TC015912,EOG72RZXN
TC006326,EOG72RZXR
TC013191,EOG72RZXS
TC003443,EOG72RZXW
TC008777,EOG72RZXX
TC008778,EOG72RZXX
TC010048,EOG72RZXX
TC005551,EOG72RZZ1
TC008461,EOG72RZZ8
TC008462,EOG72RZZ8
TC001664,EOG72RZZB
TC001861,EOG72RZZB
TC005059,EOG72RZZB
TC005060,EOG72RZZB
TC005063,EOG72RZZB
TC005240,EOG72RZZB
TC005244,EOG72RZZB
TC006070,EOG72RZZB
TC006071,EOG72RZZB
TC011483,EOG72RZZB
TC012434,EOG72RZZG
TC008877,EOG72RZZJ
TC006360,EOG72RZZR
TC014150,EOG72S002
TC001134,EOG72S004
TC003790,EOG72S006
TC003193,EOG72S00N
TC005227,EOG72S00R
TC012914,EOG72S00R
TC007058,EOG72S00T
TC001686,EOG72S00W
TC001852,EOG72S00W
TC004193,EOG72S00W
TC004194,EOG72S00W
TC016047,EOG72S00W
TC016049,EOG72S00W
TC004393,EOG72VV50
TC002719,EOG72VV51
TC000086,EOG72VV52
TC005178,EOG72VV53
TC015164,EOG72VV55
TC009495,EOG72VV58
TC004246,EOG72VV5B
TC015065,EOG72VV5B
TC005190,EOG72VV5C
TC006241,EOG72VV5C
TC011376,EOG72VV5C
TC011395,EOG72VV5C
TC011396,EOG72VV5C
TC014687,EOG72VV5C
TC015265,EOG72VV5C
TC015266,EOG72VV5C
TC015455,EOG72VV5C
TC012072,EOG72VV5D
TC007006,EOG72VV5H
TC011759,EOG72VV5J
TC001306,EOG72VV5P
TC010114,EOG72VV5R
TC010650,EOG72VV5S
TC004624,EOG72VV5T
TC010125,EOG72VV5V
TC014086,EOG72VV65
TC011870,EOG72VV67
TC012724,EOG72VV6C
TC009757,EOG72VV6D
TC006335,EOG72VV6Q
TC014120,EOG72VV6T
TC012159,EOG72VV6V
TC004021,EOG72VV6W
TC006258,EOG72VV6X
TC003440,EOG72VV74
TC010501,EOG72VV75
TC013081,EOG72VV75
TC004214,EOG72VV7W
TC001135,EOG72ZQCT
TC007814,EOG72ZQCX
TC004698,EOG72ZQD0
TC000988,EOG72ZQD2
TC001742,EOG72ZQD4
TC008197,EOG72ZQD7
TC004831,EOG72ZQDC
TC015134,EOG72ZQDD
TC007477,EOG72ZQDG
TC005610,EOG72ZQDJ
TC011666,EOG72ZQDM
TC000693,EOG72ZQDN
TC007549,EOG72ZQDP
TC012974,EOG72ZQDP
TC014030,EOG72ZQDQ
TC014031,EOG72ZQDQ
TC001418,EOG72ZQDR
TC004363,EOG72ZQDT
TC009813,EOG72ZQF2
TC009815,EOG72ZQF2
TC007935,EOG72ZQF3
TC003191,EOG72ZQF6
TC007154,EOG72ZQF6
TC011086,EOG72ZQFF
TC010049,EOG72ZQFK
TC006357,EOG72ZQFM
TC010523,EOG72ZQFR
TC011769,EOG72ZQFV
TC012217,EOG72ZQFZ
TC014479,EOG72ZQG3
TC009911,EOG72ZQG8
TC002851,EOG732KMR
TC013538,EOG732KMS
TC015667,EOG732KMS
TC006750,EOG732KMT
TC000391,EOG732KMV
TC003945,EOG732KMW
TC009849,EOG732KMW
TC007559,EOG732KMX
TC009045,EOG732KN0
TC015596,EOG732KN1
TC013395,EOG732KN2
TC012528,EOG732KN6
TC004258,EOG732KN7
TC008724,EOG732KN9
TC000815,EOG732KNB
TC005536,EOG732KNC
TC011239,EOG732KNF
TC004545,EOG732KNH
TC009927,EOG732KNJ
TC016363,EOG732KNP
TC011617,EOG732KNQ
TC004652,EOG732KNZ
TC013916,EOG732KP1
TC008217,EOG732KP2
TC013658,EOG732KP4
TC013659,EOG732KP4
TC014397,EOG732KP4
TC015157,EOG732KP4
TC015525,EOG732KP4
TC016232,EOG732KP4
TC008443,EOG732KPC
TC001680,EOG732KPG
TC013383,EOG732KPH
TC006198,EOG732KPJ
TC000226,EOG732KPS
TC001597,EOG732KPS
TC001812,EOG732KPS
TC003343,EOG732KPS
TC006601,EOG732KPS
TC006893,EOG732KPS
TC010302,EOG732KPS
TC016133,EOG732KPS
TC006280,EOG732KPV
TC014750,EOG732KQ0
TC000333,EOG732KQ1
TC015786,EOG732KQ1
TC006312,EOG732KQ3
TC030568,EOG732KQ7
TC015630,EOG732KQC
TC014629,EOG735FVS
TC001977,EOG735FVT
TC001978,EOG735FVT
TC013628,EOG735FVT
TC011023,EOG735FW1
TC009972,EOG735FW3
TC008728,EOG735FW4
TC000208,EOG735FW7
TC008849,EOG735FW8
TC007760,EOG735FWC
TC009425,EOG735FWD
TC006844,EOG735FWH
TC011359,EOG735FWN
TC009738,EOG735FWP
TC013217,EOG735FWQ
TC010654,EOG735FWS
TC005309,EOG735FWZ
TC009711,EOG735FX0
TC003893,EOG735FX2
TC014643,EOG735FX3
TC003235,EOG735FX5
TC003093,EOG735FXC
TC003498,EOG735FXH
TC006405,EOG735FXJ
TC009858,EOG735FXK
TC007566,EOG735FXM
TC007076,EOG735FXP
TC002683,EOG735FXS
TC005401,EOG735FXT
TC000024,EOG735FZ5
TC006618,EOG735FZC
TC006042,EOG735FZR
TC006043,EOG738B3M
TC005895,EOG738B3N
TC011553,EOG738B3N
TC010140,EOG738B3P
TC006688,EOG738B3Q
TC012543,EOG738B3S
TC003757,EOG738B3X
TC002929,EOG738B3Z
TC002587,EOG738B40
TC007772,EOG738B41
TC006851,EOG738B42
TC005080,EOG738B44
TC005082,EOG738B44
TC005084,EOG738B44
TC005105,EOG738B44
TC015639,EOG738B44
TC006419,EOG738B46
TC001629,EOG738B47
TC002803,EOG738B4B
TC000053,EOG738B4D
TC002986,EOG738B4D
TC000886,EOG738B4G
TC009617,EOG738B4H
TC004561,EOG738B4J
TC006323,EOG738B4N
TC005343,EOG738B4Q
TC012044,EOG738B4S
TC012045,EOG738B4S
TC007630,EOG738B4V
TC000477,EOG738B4Z
TC004358,EOG738B5B
TC005655,EOG738B5G
TC002967,EOG738B5J
TC002488,EOG738B5N
TC007091,EOG738B5P
TC003832,EOG738B5R
TC011602,EOG738B61
TC006200,EOG73C6BK
TC006201,EOG73C6BK
TC006202,EOG73C6BK
TC011874,EOG73C6BM
TC000625,EOG73C6BN
TC010496,EOG73C6BP
TC000265,EOG73C6BQ
TC016063,EOG73C6BR
TC016191,EOG73C6BR
TC016192,EOG73C6BR
TC030720,EOG73C6BS
TC006624,EOG73C6BT
TC000946,EOG73C6BW
TC015282,EOG73C6BX
TC000706,EOG73C6BZ
TC014466,EOG73C6C0
TC007913,EOG73C6C3
TC002540,EOG73C6C6
TC008028,EOG73C6C7
TC006810,EOG73C6C8
TC014963,EOG73C6CC
TC002315,EOG73C6CF
TC030608,EOG73C6CJ
TC002332,EOG73C6CK
TC014816,EOG73C6CQ
TC003116,EOG73C6CR
TC011663,EOG73C6CT
TC011922,EOG73C6CV
TC015733,EOG73C6CZ
TC030544,EOG73C6D2
TC009443,EOG73C6D4
TC000431,EOG73C6D7
TC005135,EOG73C6D9
TC002492,EOG73C6DB
TC003674,EOG73C6DG
TC005053,EOG73C6DK
TC014922,EOG73C6DK
TC016167,EOG73C6DK
TC011065,EOG73C6DP
TC015720,EOG73C6DR
TC000419,EOG73C6DT
TC005984,EOG73C6DV
TC001424,EOG73C6F8
TC012918,EOG73G2KM
TC004747,EOG73G2KN
TC002092,EOG73G2KP
TC005383,EOG73G2KQ
TC000377,EOG73G2KR
TC015091,EOG73G2KS
TC009916,EOG73G2KT
TC030686,EOG73G2KV
TC010443,EOG73G2KX
TC006612,EOG73G2M1
TC003257,EOG73G2M4
TC001302,EOG73G2M7
TC000560,EOG73G2M9
TC009788,EOG73G2MB
TC003325,EOG73G2MC
TC011066,EOG73G2MG
TC005305,EOG73G2MH
TC001758,EOG73G2MK
TC007975,EOG73G2MQ
TC005676,EOG73G2N0
TC014757,EOG73G2N6
TC006981,EOG73G2N8
TC005653,EOG73G2N9
TC001589,EOG73G2NF
TC004078,EOG73G2NF
TC003395,EOG73G2NQ
TC011285,EOG73G2NR
TC011286,EOG73G2NR
TC000376,EOG73G2P7
TC014275,EOG73JXTC
TC004709,EOG73JXTD
TC002175,EOG73JXTF
TC011007,EOG73JXTG
TC004611,EOG73JXTH
TC009267,EOG73JXTJ
TC014680,EOG73JXTK
TC010974,EOG73JXTM
TC015930,EOG73JXTN
TC030767,EOG73JXTQ
TC008964,EOG73JXTR
TC004143,EOG73JXTS
TC001034,EOG73JXTV
TC014394,EOG73JXTX
TC014395,EOG73JXTX
TC014868,EOG73JXV0
TC014501,EOG73JXV1
TC000823,EOG73JXV3
TC003836,EOG73JXV6
TC030605,EOG73JXV7
TC014942,EOG73JXVF
TC003817,EOG73JXVG
TC015199,EOG73JXVH
TC005661,EOG73JXVJ
TC003524,EOG73JXVK
TC010038,EOG73JXVP
TC001493,EOG73JXVW
TC014737,EOG73JXW4
TC001139,EOG73JXW5
TC007135,EOG73JXW5
TC015222,EOG73JXW8
TC001310,EOG73JXWD
TC011101,EOG73JXWN
TC008650,EOG73JXWS
TC030085,EOG73JXWX
TC000134,EOG73JXX1
TC010132,EOG73JXX2
TC004496,EOG73NT2D
TC006112,EOG73NT2F
TC007059,EOG73NT2G
TC011044,EOG73NT2H
TC015758,EOG73NT2J
TC015759,EOG73NT2J
TC010420,EOG73NT2K
TC000998,EOG73NT2N
TC016331,EOG73NT2N
TC006732,EOG73NT2R
TC006733,EOG73NT2R
TC009698,EOG73NT2R
TC015835,EOG73NT2S
TC002100,EOG73NT2T
TC004290,EOG73NT32
TC015635,EOG73NT35
TC004932,EOG73NT36
TC006709,EOG73NT37
TC000754,EOG73NT39
TC008821,EOG73NT3C
TC008186,EOG73NT3F
TC016313,EOG73NT3G
TC011331,EOG73NT3Z
TC000524,EOG73NT40
TC004599,EOG73NT40
TC007087,EOG73NT42
TC008422,EOG73NT43
TC003899,EOG73NT45
TC015264,EOG73NT46
TC008242,EOG73NT48
TC000442,EOG73NT49
TC013453,EOG73NT4D
TC014239,EOG73NT4H
TC001094,EOG73NT4Z
TC014764,EOG73NT50
TC010827,EOG73NT53
TC012586,EOG73NT59
TC016229,EOG73NT5C
TC008776,EOG73RP9B
TC001066,EOG73RP9D
TC008100,EOG73RP9F
TC007169,EOG73RP9G
TC008773,EOG73RP9H
TC000374,EOG73RP9J
TC005697,EOG73RP9K
TC008190,EOG73RP9P
TC007336,EOG73RP9Q
TC009971,EOG73RP9R
TC011918,EOG73RP9T
TC000673,EOG73RP9V
TC005574,EOG73RP9W
TC003580,EOG73RP9X
TC012123,EOG73RPB1
TC009298,EOG73RPB2
TC009299,EOG73RPB2
TC009297,EOG73RPB6
TC002950,EOG73RPB8
TC003561,EOG73RPB8
TC002842,EOG73RPBB
TC009195,EOG73RPBC
TC010372,EOG73RPBD
TC013318,EOG73RPBJ
TC012821,EOG73RPBK
TC012822,EOG73RPBK
TC010419,EOG73RPBN
TC001357,EOG73RPBP
TC007153,EOG73RPBR
TC008033,EOG73RPBS
TC001753,EOG73RPBX
TC001164,EOG73RPBZ
TC007920,EOG73RPC7
TC002908,EOG73RPCB
TC012136,EOG73RPCR
TC008983,EOG73RPCV
TC009990,EOG73RPFC
TC010455,EOG73VJJ5
TC002423,EOG73VJJ6
TC010772,EOG73VJJ7
TC004713,EOG73VJJ8
TC013432,EOG73VJJ9
TC011613,EOG73VJJC
TC030722,EOG73VJJD
TC004789,EOG73VJJG
TC002792,EOG73VJJJ
TC010649,EOG73VJJK
TC030743,EOG73VJJM
TC014425,EOG73VJJN
TC014427,EOG73VJJN
TC004397,EOG73VJJR
TC014207,EOG73VJJR
TC030775,EOG73VJJR
TC011537,EOG73VJJS
TC014327,EOG73VJK1
TC011093,EOG73VJK5
TC000044,EOG73VJK9
TC008802,EOG73VJKB
TC009744,EOG73VJKF
TC007575,EOG73VJKN
TC013935,EOG73VJKR
TC005225,EOG73VJKS
TC005234,EOG73VJKS
TC005657,EOG73VJKT
TC013785,EOG73VJKW
TC003269,EOG73VJKZ
TC005579,EOG73VJM7
TC015711,EOG73VJM9
TC003366,EOG73VJMP
TC010967,EOG73ZDS7
TC007156,EOG73ZDS9
TC005857,EOG73ZDSB
TC012650,EOG73ZDSC
TC009038,EOG73ZDSD
TC010451,EOG73ZDSG
TC003167,EOG73ZDSH
TC005864,EOG73ZDSR
TC009690,EOG73ZDSS
TC003651,EOG73ZDST
TC009386,EOG73ZDSV
TC009428,EOG73ZDSV
TC007996,EOG73ZDSX
TC005218,EOG73ZDT3
TC013491,EOG73ZDT5
TC012848,EOG73ZDT6
TC011177,EOG73ZDT7
TC013293,EOG73ZDTB
TC014551,EOG73ZDTB
TC006047,EOG73ZDTF
TC030651,EOG73ZDTJ
TC012624,EOG73ZDTQ
TC009739,EOG73ZDTR
TC005474,EOG73ZDTS
TC009976,EOG73ZDV8
TC008806,EOG73ZDX6
TC008807,EOG73ZDX6
TC009803,EOG742912
TC007707,EOG742913
TC003608,EOG742914
TC001556,EOG742916
TC009797,EOG742917
TC009798,EOG742917
TC008834,EOG742918
TC001975,EOG74291B
TC012032,EOG74291C
TC012794,EOG74291D
TC000875,EOG74291F
TC014695,EOG74291H
TC010522,EOG74291N
TC002659,EOG74291P
TC000846,EOG74291S
TC030312,EOG74291S
TC030319,EOG74291S
TC001228,EOG74291V
TC009793,EOG74291W
TC006109,EOG742927
TC001041,EOG742928
TC002924,EOG742929
TC007627,EOG742929
TC005612,EOG74292B
TC003252,EOG74292D
TC004629,EOG74292M
TC011013,EOG74292P
TC004580,EOG742932
TC008093,EOG742933
TC003073,EOG742934
TC003074,EOG742934
TC009620,EOG742936
TC002565,EOG74293V
TC011299,EOG74293V
TC009719,EOG74557Z
TC012107,EOG745581
TC015300,EOG745582
TC010559,EOG745583
TC000071,EOG745584
TC004276,EOG745584
TC007542,EOG745584
TC007543,EOG745584
TC007544,EOG745584
TC007546,EOG745584
TC007550,EOG745584
TC007552,EOG745584
TC007553,EOG745584
TC012973,EOG745584
TC016078,EOG745584
TC015651,EOG745587
TC000170,EOG745588
TC001367,EOG745588
TC001368,EOG745588
TC014348,EOG745588
TC012612,EOG74558B
TC014023,EOG74558C
TC005065,EOG74558D
TC006774,EOG74558F
TC012660,EOG74558G
TC007229,EOG74558R
TC006388,EOG74558V
TC009729,EOG74558X
TC003789,EOG74558Z
TC003851,EOG745590
TC005435,EOG745591
TC000753,EOG745592
TC002727,EOG745593
TC002622,EOG745594
TC016258,EOG745595
TC002780,EOG745597
TC000001,EOG745598
TC009507,EOG745598
TC007198,EOG74559H
TC009718,EOG74559Q
TC007847,EOG74559X
TC011079,EOG74559Z
TC009309,EOG7455B0
TC014889,EOG7455B2
TC015666,EOG7455B2
TC007252,EOG7455BD
TC016143,EOG7455BR
TC009542,EOG7481H0
TC013265,EOG7481H1
TC013266,EOG7481H1
TC013267,EOG7481H1
TC013268,EOG7481H1
TC013269,EOG7481H1
TC013270,EOG7481H1
TC016254,EOG7481H2
TC007883,EOG7481H3
TC006259,EOG7481H4
TC001885,EOG7481H5
TC002308,EOG7481H6
TC013741,EOG7481H7
TC009435,EOG7481H8
TC008383,EOG7481H9
TC009730,EOG7481H9
TC011043,EOG7481HF
TC010153,EOG7481HG
TC008239,EOG7481HH
TC014480,EOG7481HJ
TC014247,EOG7481HM
TC000885,EOG7481HP
TC010230,EOG7481HS
TC012278,EOG7481HV
TC009611,EOG7481HX
TC000548,EOG7481HZ
TC012698,EOG7481J0
TC000747,EOG7481J2
TC004674,EOG7481J5
TC010453,EOG7481J7
TC005487,EOG7481J8
TC005488,EOG7481J8
TC006636,EOG7481J8
TC010474,EOG7481JG
TC015056,EOG7481JK
TC013506,EOG7481JM
TC004053,EOG7481K2
TC011219,EOG7481K2
TC015970,EOG7481K2
TC008091,EOG7481K7
TC010216,EOG7481K8
TC011599,EOG7481K8
TC016325,EOG7481K8
TC016422,EOG7481K8
TC007340,EOG7481N2
TC014226,EOG74BWQW
TC007752,EOG74BWQX
TC004609,EOG74BWR0
TC011713,EOG74BWR2
TC015632,EOG74BWR9
TC004404,EOG74BWRB
TC000575,EOG74BWRC
TC012055,EOG74BWRD
TC009814,EOG74BWRG
TC015193,EOG74BWRH
TC011953,EOG74BWRK
TC011224,EOG74BWRM
TC000228,EOG74BWRR
TC030304,EOG74BWRS
TC010936,EOG74BWS3
TC010412,EOG74BWSC
TC007455,EOG74BWSR
TC007681,EOG74BWSV
TC013025,EOG74BWT3
TC013137,EOG74BWT6
TC015934,EOG74BWTF
TC007173,EOG74FRZS
TC001551,EOG74FRZX
TC007822,EOG74FRZZ
TC013414,EOG74FS03
TC001197,EOG74FS05
TC001571,EOG74FS06
TC008048,EOG74FS07
TC003504,EOG74FS08
TC001557,EOG74FS0D
TC000117,EOG74FS0F
TC007068,EOG74FS0H
TC007421,EOG74FS0J
TC002456,EOG74FS0M
TC008201,EOG74FS0N
TC004141,EOG74FS0P
TC005133,EOG74FS0S
TC004178,EOG74FS0V
TC006906,EOG74FS0V
TC008491,EOG74FS0V
TC016001,EOG74FS0V
TC011383,EOG74FS0W
TC008825,EOG74FS0X
TC010658,EOG74FS0Z
TC015393,EOG74FS10
TC000094,EOG74FS12
TC001149,EOG74FS13
TC006263,EOG74FS16
TC007044,EOG74FS16
TC001873,EOG74FS1B
TC014965,EOG74FS1C
TC010207,EOG74FS1G
TC001275,EOG74FS1H
TC006798,EOG74FS1H
TC008661,EOG74FS1K
TC007079,EOG74FS1Q
TC007516,EOG74JN6S
TC004554,EOG74JN6T
TC004068,EOG74JN6V
TC008027,EOG74JN6W
TC006514,EOG74JN6Z
TC004676,EOG74JN70
TC011701,EOG74JN72
TC005802,EOG74JN73
TC007226,EOG74JN74
TC003078,EOG74JN75
TC004530,EOG74JN76
TC003818,EOG74JN78
TC008883,EOG74JN7D
TC008884,EOG74JN7D
TC000029,EOG74JN7F
TC002527,EOG74JN7G
TC014174,EOG74JN7M
TC014859,EOG74JN7N
TC006170,EOG74JN7T
TC012074,EOG74JN7Z
TC014780,EOG74JN80
TC005928,EOG74JN81
TC015539,EOG74JN83
TC015585,EOG74JN84
TC008720,EOG74JN85
TC010373,EOG74JN87
TC009158,EOG74JN89
TC002392,EOG74JN8B
TC014894,EOG74JN8K
TC004763,EOG74JN8S
TC008581,EOG74JN8X
TC010226,EOG74JN8X
TC011585,EOG74JN8X
TC001781,EOG74JN93
TC001789,EOG74JN93
TC002329,EOG74JN93
TC004255,EOG74JN93
TC005016,EOG74JN93
TC005148,EOG74JN93
TC005199,EOG74JN93
TC002331,EOG74JN95
TC011783,EOG74JN96
TC013015,EOG74JN98
TC005204,EOG74JN9H
TC002480,EOG74JN9S
TC004764,EOG74NHFN
TC002507,EOG74NHFP
TC005288,EOG74NHFQ
TC015740,EOG74NHFQ
TC010417,EOG74NHFR
TC000620,EOG74NHFS
TC001759,EOG74NHFV
TC004682,EOG74NHFZ
TC010208,EOG74NHG1
TC001562,EOG74NHG3
TC003122,EOG74NHG3
TC003123,EOG74NHG3
TC003124,EOG74NHG3
TC003333,EOG74NHG3
TC006261,EOG74NHG5
TC012725,EOG74NHG6
TC003540,EOG74NHG7
TC001180,EOG74NHGC
TC007687,EOG74NHGD
TC015839,EOG74NHGG
TC011808,EOG74NHGH
TC013296,EOG74NHGV
TC004767,EOG74NHGW
TC011543,EOG74NHH3
TC003462,EOG74NHH5
TC000127,EOG74NHH6
TC011687,EOG74NHH9
TC014124,EOG74NHHF
TC013001,EOG74NHHG
TC009378,EOG74NHHJ
TC014269,EOG74NHHK
TC005978,EOG74NHHZ
TC003590,EOG74NHJ0
TC007100,EOG74NHJD
TC004553,EOG74NHJJ
TC001399,EOG74NHKK
TC006880,EOG74NHKK
TC006949,EOG74NHKK
TC007013,EOG74RCPM
TC014806,EOG74RCPN
TC015214,EOG74RCPP
TC014056,EOG74RCPR
TC012356,EOG74RCPS
TC010332,EOG74RCPT
TC007971,EOG74RCPV
TC005590,EOG74RCPW
TC013494,EOG74RCPX
TC011889,EOG74RCPZ
TC008276,EOG74RCQ0
TC002994,EOG74RCQ3
TC013609,EOG74RCQ5
TC007870,EOG74RCQ6
TC014517,EOG74RCQ8
TC014549,EOG74RCQB
TC012118,EOG74RCQD
TC008900,EOG74RCQH
TC000976,EOG74RCQM
TC001670,EOG74RCQQ
TC001169,EOG74RCQR
TC014311,EOG74RCQS
TC001263,EOG74RCQW
TC014203,EOG74RCR1
TC007303,EOG74RCR3
TC015015,EOG74RCR3
TC004418,EOG74RCR5
TC011659,EOG74RCRB
TC008212,EOG74RCRC
TC004500,EOG74RCRK
TC011733,EOG74RCRP
TC004578,EOG74RCRR
TC030694,EOG74RCRS
TC004430,EOG74RCRX
TC005484,EOG74RCS2
TC030356,EOG74RCTS
TC008934,EOG74V7XK
TC006477,EOG74V7XN
TC030586,EOG74V7XP
TC030723,EOG74V7XP
TC001920,EOG74V7XR
TC002875,EOG74V7XS
TC014717,EOG74V7XV
TC001510,EOG74V7XW
TC002554,EOG74V7XZ
TC002630,EOG74V7XZ
TC002631,EOG74V7XZ
TC002633,EOG74V7XZ
TC003563,EOG74V7XZ
TC005542,EOG74V7XZ
TC006569,EOG74V7XZ
TC006570,EOG74V7XZ
TC006571,EOG74V7XZ
TC006572,EOG74V7XZ
TC006573,EOG74V7XZ
TC006574,EOG74V7XZ
TC006575,EOG74V7XZ
TC006581,EOG74V7XZ
TC012955,EOG74V7XZ
TC015087,EOG74V7XZ
TC003711,EOG74V7Z0
TC007034,EOG74V7Z3
TC002551,EOG74V7Z4
TC010103,EOG74V7Z5
TC005723,EOG74V7Z8
TC006114,EOG74V7Z9
TC015650,EOG74V7ZB
TC016083,EOG74V7ZC
TC012327,EOG74V7ZF
TC000868,EOG74V7ZH
TC011115,EOG74V7ZK
TC002337,EOG74V7ZM
TC006408,EOG74V7ZN
TC013460,EOG74V7ZP
TC014295,EOG74V7ZP
TC007280,EOG74V7ZW
TC007558,EOG74V7ZX
TC007673,EOG74V800
TC013723,EOG74V801
TC008318,EOG74V803
TC002046,EOG74V806
TC002657,EOG74V806
TC004090,EOG74V806
TC004209,EOG74V806
TC007051,EOG74V806
TC007548,EOG74V806
TC010407,EOG74V807
TC014685,EOG74V80Q
TC014686,EOG74V80Q
TC012007,EOG74V819
TC001109,EOG74Z45D
TC016208,EOG74Z45F
TC011457,EOG74Z45G
TC013575,EOG74Z45H
TC013576,EOG74Z45H
TC009369,EOG74Z45J
TC008987,EOG74Z45M
TC009182,EOG74Z45N
TC012348,EOG74Z45P
TC005588,EOG74Z45Q
TC002674,EOG74Z45R
TC004086,EOG74Z45R
TC000970,EOG74Z45S
TC000880,EOG74Z45T
TC008388,EOG74Z460
TC011478,EOG74Z462
TC015904,EOG74Z462
TC013546,EOG74Z464
TC013057,EOG74Z466
TC005952,EOG74Z46B
TC007629,EOG74Z46F
TC010855,EOG74Z46H
TC011981,EOG74Z46H
TC001265,EOG74Z46K
TC007092,EOG74Z46M
TC030546,EOG74Z46W
TC009742,EOG74Z46X
TC012677,EOG74Z471
TC005463,EOG74Z473
TC008955,EOG74Z478
TC007016,EOG74Z47H
TC003295,EOG74Z47J
TC001241,EOG74Z49B
TC014490,EOG7520DD
TC000847,EOG7520DF
TC007033,EOG7520DJ
TC007743,EOG7520DJ
TC013924,EOG7520DM
TC015653,EOG7520DP
TC002282,EOG7520DR
TC003706,EOG7520DS
TC014960,EOG7520DT
TC014623,EOG7520DV
TC005191,EOG7520DW
TC004701,EOG7520DX
TC011562,EOG7520DZ
TC013600,EOG7520DZ
TC008487,EOG7520F0
TC011126,EOG7520F0
TC011295,EOG7520F0
TC005812,EOG7520F3
TC004574,EOG7520F4
TC001613,EOG7520F6
TC014097,EOG7520F7
TC001058,EOG7520F8
TC014625,EOG7520F9
TC012525,EOG7520FB
TC012862,EOG7520FC
TC001757,EOG7520FF
TC006085,EOG7520FH
TC010209,EOG7520FM
TC011545,EOG7520FT
TC010458,EOG7520FZ
TC000475,EOG7520G2
TC007345,EOG7520G5
TC013134,EOG7520G6
TC009596,EOG7520GC
TC016339,EOG7520GP
TC010111,EOG7520GQ
TC005475,EOG7520GT
TC005476,EOG7520GT
TC007590,EOG7520GW
TC000870,EOG754VNB
TC030584,EOG754VND
TC030685,EOG754VND
TC015608,EOG754VNF
TC008835,EOG754VNG
TC008836,EOG754VNG
TC013928,EOG754VNH
TC016122,EOG754VNM
TC030671,EOG754VNN
TC010783,EOG754VNP
TC000052,EOG754VNS
TC013339,EOG754VNT
TC009184,EOG754VNX
TC000229,EOG754VP0
TC000113,EOG754VP1
TC012311,EOG754VP4
TC013178,EOG754VP7
TC009339,EOG754VP8
TC012851,EOG754VQ2
TC009799,EOG754VQ4
TC002310,EOG754VQ6
TC010289,EOG754VQ6
TC010922,EOG754VQ6
TC015921,EOG754VQC
TC016366,EOG754VQG
TC015373,EOG754VQJ
TC011078,EOG754VQT
TC013449,EOG757QWC
TC010044,EOG757QWD
TC015207,EOG757QWF
TC014506,EOG757QWG
TC010888,EOG757QWH
TC012034,EOG757QWK
TC004469,EOG757QWM
TC006495,EOG757QWN
